1.048553382429831014e-311,5.000000000000000000e-01,6.015625000000000000e-01,7.031250000000000000e-01,8.046875000000000000e-01,9.062500000000000000e-01,1.007812500000000000e+00,1.109375000000000000e+00,1.210937500000000000e+00,1.312500000000000000e+00,1.414062500000000000e+00,1.515625000000000000e+00,1.617187500000000000e+00,1.718750000000000000e+00,1.820312500000000000e+00,1.921875000000000000e+00,2.023437500000000000e+00,2.125000000000000000e+00,2.226562500000000000e+00,2.328125000000000000e+00,2.429687500000000000e+00,2.531250000000000000e+00,2.632812500000000000e+00,2.734375000000000000e+00,2.835937500000000000e+00,2.937500000000000000e+00,3.039062500000000000e+00,3.140625000000000000e+00,3.242187500000000000e+00,3.343750000000000000e+00,3.445312500000000000e+00,3.546875000000000000e+00,3.648437500000000000e+00,3.750000000000000000e+00,3.851562500000000000e+00,3.953125000000000000e+00,4.054687500000000000e+00,4.156250000000000000e+00,4.257812500000000000e+00,4.359375000000000000e+00,4.460937500000000000e+00,4.562500000000000000e+00,4.664062500000000000e+00,4.765625000000000000e+00,4.867187500000000000e+00,4.968750000000000000e+00,5.070312500000000000e+00,5.171875000000000000e+00,5.273437500000000000e+00,5.375000000000000000e+00,5.476562500000000000e+00,5.578125000000000000e+00,5.679687500000000000e+00,5.781250000000000000e+00,5.882812500000000000e+00,5.984375000000000000e+00,6.085937500000000000e+00,6.187500000000000000e+00,6.289062500000000000e+00,6.390625000000000000e+00,6.492187500000000000e+00,6.593750000000000000e+00,6.695312500000000000e+00,6.796875000000000000e+00,6.898437500000000000e+00,7.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.448275862068965903e-03,2.575106869067920676e-03,3.703867764101620528e-03,5.022398054484454241e-03,6.521942970665170827e-03,8.192786757386816970e-03,1.002440309182777572e-02,1.200560668616293403e-02,1.412471781119268958e-02,1.636970969502700435e-02,1.872836174143687957e-02,2.118840100868793139e-02,2.373763154580442111e-02,2.636405059294501252e-02,2.905597141811863335e-02,3.180207745268411046e-02,3.459153480837294514e-02,3.741403587014644622e-02,4.025985099005069401e-02,4.311986261932408693e-02,4.598558527201711960e-02,4.884919487074054767e-02,5.170349519352732820e-02,5.454194730938215219e-02,5.735864222985091743e-02,6.014826717108860687e-02,6.290610317314075661e-02,6.562803538535513792e-02,6.831039402011228334e-02,7.095005868317467990e-02,7.354437010359977933e-02,7.609108938843667236e-02,7.858837982952057710e-02,8.103476630030688466e-02,8.342910720120859380e-02,8.577056178572199652e-02,8.805855947762966651e-02,9.029278260458392658e-02,9.247311720104041399e-02,9.459965723956131889e-02,9.667265711808382955e-02,9.869252618111991338e-02,1.006598046419110437e-01,1.025751358345366598e-01,1.044392918519969626e-01,1.062530779602029879e-01,1.080174082231270122e-01,1.097332251033354827e-01,1.114015406812932651e-01,1.130233904195695888e-01,1.145998385186752233e-01,1.161319709523599697e-01,1.176208864746907806e-01,1.190676892380305996e-01,1.204734917356145990e-01,1.218393952532715457e-01,1.231665007126149375e-01,1.244558975896527531e-01,1.257086627139304968e-01,1.269258583378686522e-01,1.281085244902245845e-01,1.292576983482336128e-01,1.303743717005075298e-01,1.314595365079399281e-01,1.325141517165247251e-01,1.335391552572292029e-01
6.896551724137931806e-03,5.150272221994825310e-03,7.407817919322872736e-03,1.004490514322391691e-02,1.304402288190379886e-02,1.638574074323325205e-02,2.004900140086419286e-02,2.401143866522726170e-02,2.824968722146357566e-02,3.273969409723496288e-02,3.745701675935909913e-02,4.237710474960845047e-02,4.747556726524099213e-02,5.272840275163029333e-02,5.811221250429310370e-02,6.360438407177788911e-02,6.918323765867674668e-02,7.482815530476225052e-02,8.051967388320691033e-02,8.623955391829739303e-02,9.197083062387023666e-02,9.769782857185657643e-02,1.034061727219192234e-01,1.090827735861347320e-01,1.147158078948175286e-01,1.202946639732691697e-01,1.258099113272803382e-01,1.312532328760236677e-01,1.366173796283167707e-01,1.418960850522666683e-01,1.470840187896965690e-01,1.521767080516687465e-01,1.571704792346876600e-01,1.620623800979747731e-01,1.668501305580644412e-01,1.715320485748971502e-01,1.761069998161344241e-01,1.805743325610393302e-01,1.849338448072460617e-01,1.891857126151028912e-01,1.933304549188132049e-01,1.973688848618702085e-01,2.013020881557325004e-01,2.051313578089747902e-01,2.088582336763682712e-01,2.124843377233937847e-01,2.160114878801281946e-01,2.194415925260016220e-01,2.227766632101625954e-01,2.260187716153957693e-01,2.291700650494048197e-01,2.322327022980505140e-01,2.352088894093428695e-01,2.381008420777323553e-01,2.409107733053116873e-01,2.436409071864712728e-01,2.462934274615453667e-01,2.488705244024374263e-01,2.513743693787329758e-01,2.538070643041221985e-01,2.561707123875338055e-01,2.584673604869839880e-01,2.606990250854459013e-01,2.628676745857960184e-01,2.649752329917499094e-01,2.670235756863342247e-01
1.034482758620689814e-02,7.725554552542372895e-03,1.111193289252155464e-02,1.506763028199337162e-02,1.956637917569283708e-02,2.457902903301359757e-02,3.007399412915456177e-02,3.601772179485820957e-02,4.237516090837002009e-02,4.911022780974737267e-02,5.618625475405169406e-02,6.356641441294730299e-02,7.121411174873670813e-02,7.909334017751556978e-02,8.716899558822051308e-02,9.540715007489065924e-02,1.037752773133033823e-01,1.122424415483356669e-01,1.207794460681491655e-01,1.293589056854402564e-01,1.379553779082361431e-01,1.465453372312960911e-01,1.551072131203615201e-01,1.636213630995352608e-01,1.720700377454998653e-01,1.804373197997326261e-01,1.887090526747405850e-01,1.968727539306913410e-01,2.049175618429592005e-01,2.128340433545891919e-01,2.206142219879794475e-01,2.282513823409888787e-01,2.357400125443415984e-01,2.430756856477250261e-01,2.502549817597251036e-01,2.572753815299687608e-01,2.641351861331007189e-01,2.708334264591976126e-01,2.773697995629630375e-01,2.837445703982496292e-01,2.899585243648445942e-01,2.960129003462601549e-01,3.019093233216462724e-01,3.076497599868474042e-01,3.132364677968050293e-01,3.186719510169308545e-01,3.239589152627390667e-01,3.291002410059752359e-01,3.340989435946565278e-01,3.389581483804489093e-01,3.436810621385649189e-01,3.482709482055662553e-01,3.527311244866851991e-01,3.570649089078843375e-01,3.612756341821147243e-01,3.653666296072671793e-01,3.693412135851326106e-01,3.732026450567415554e-01,3.769541712460897087e-01,3.805989805483189770e-01,3.841402238972342897e-01,3.875809754901303750e-01,3.909242567134720847e-01,3.941730370690417207e-01,3.973301934320340734e-01,4.003985520244117691e-01
1.379310344827586361e-02,1.030101234024593734e-02,1.481629509461484910e-02,2.009068252496721760e-02,2.608914799661870426e-02,3.277281989818919827e-02,4.009957731417742449e-02,4.802468122089811192e-02,5.650138991746114087e-02,6.548158548310553662e-02,7.491637034841659715e-02,8.475663234479763330e-02,9.495356903621915423e-02,1.054591614112213860e-01,1.162265929767497818e-01,1.272106019061457483e-01,1.383678200588252527e-01,1.496569785373990102e-01,1.610391216359618183e-01,1.724777396319859823e-01,1.839388829360525945e-01,1.953911579705575052e-01,2.068057966726096208e-01,2.181565879257863216e-01,2.294198563925238521e-01,2.405743604689397352e-01,2.516012118487572780e-01,2.624837665780793694e-01,2.732075114104584590e-01,2.837598955351820496e-01,2.941302524757250514e-01,3.043096346561172116e-01,3.142906880291110316e-01,3.240675181754741341e-01,3.336355630731860367e-01,3.429914719408643231e-01,3.521329832814736327e-01,3.610588161493960557e-01,3.697685651074626989e-01,3.782626067404528669e-01,3.865419943087680665e-01,3.946083881742619703e-01,4.024639710573907347e-01,4.101113776131405375e-01,4.175536267173507454e-01,4.247940806884459852e-01,4.318363537104579764e-01,4.386842959140433429e-01,4.453419514661051126e-01,4.518134902183743584e-01,4.581032125604564964e-01,4.642154781069045000e-01,4.701547101697162168e-01,4.759253545605085511e-01,4.815318778422850721e-01,4.869787204205671127e-01,4.922703005789553776e-01,4.974109981477379261e-01,5.024051418801088742e-01,5.072569978216705522e-01,5.119707608529665555e-01,5.165505616428746061e-01,5.210004143469207927e-01,5.253242870964160982e-01,5.295260363754598076e-01,5.336094284348569250e-01
1.724137931034483082e-02,1.287670411996491397e-02,1.852098697306742842e-02,2.511417100782920714e-02,3.261246634015410595e-02,4.096727684792807189e-02,5.012594789885441854e-02,6.003254312634857121e-02,7.062862665470355517e-02,8.185404204471753709e-02,9.364765506305040843e-02,1.059480619079828240e-01,1.186942433105207528e-01,1.318261562715909718e-01,1.452852624901198597e-01,1.590149716774215405e-01,1.729610337936190456e-01,1.870718470496743890e-01,2.012986891203499273e-01,2.155958995054324812e-01,2.299210046104903649e-01,2.442347300363333362e-01,2.585011017121828236e-01,2.726873305980635487e-01,2.867637890207720974e-01,3.007039096767220032e-01,3.144840633820401576e-01,3.280834275226952590e-01,3.414838305716564326e-01,3.546695915113470265e-01,3.676273732683092987e-01,3.803459754973426699e-01,3.928162069031155279e-01,4.050307054822106512e-01,4.169837710284138854e-01,4.286712194337297110e-01,4.400902388193149717e-01,4.512392400437263973e-01,4.621177310045184727e-01,4.727261913516280223e-01,4.830659650899921109e-01,4.931391754704016472e-01,5.029484748726948951e-01,5.124972700425688421e-01,5.217893342465015349e-01,5.308288769881168712e-01,5.396204447821074668e-01,5.481688796147212717e-01,5.564792453973858022e-01,5.645567875045560680e-01,5.724068903301616773e-01,5.800350312372188899e-01,5.874467523918799339e-01,5.946476555226757332e-01,6.016433069222363317e-01,6.084392906112282562e-01,6.150411470555496862e-01,6.214543709388097303e-01,6.276843806236357404e-01,6.337365273617630024e-01,6.396160684799701013e-01,6.453281679521111203e-01,6.508778801730634722e-01,6.562701580710096350e-01,6.615098350901570390e-01,6.666016296082575288e-01
2.068965517241379629e-02,1.545268841882982414e-02,2.222609099745474770e-02,3.013820466864335426e-02,3.913647312982176940e-02,4.916257124572416537e-02,6.015330267276362136e-02,7.204153145201326602e-02,8.475712284195777158e-02,9.822787208446512319e-02,1.123804023124176515e-01,1.271410049793741115e-01,1.424364389558534227e-01,1.581946252655995200e-01,1.743452860315889974e-01,1.908204852785899963e-01,2.075550879118006342e-01,2.244871390676448919e-01,2.415581051282023328e-01,2.587131973634449467e-01,2.759013682568187686e-01,2.930754831459586596e-01,3.101922991965824217e-01,3.272124597401812607e-01,3.441003586612297327e-01,3.608240870455781124e-01,3.773552564670995535e-01,3.936688711091698156e-01,4.097430896456899507e-01,4.255590878008436717e-01,4.411008369777274507e-01,4.563549065413629036e-01,4.713102579843037598e-01,4.859580572147912392e-01,5.002914772964235368e-01,5.143055044670034048e-01,5.279967840227799414e-01,5.413634225062852190e-01,5.544048530282256193e-01,5.671216780252251732e-01,5.795155253698978104e-01,5.915889436294802239e-01,6.033452563862655715e-01,6.147884725327714683e-01,6.259231792857228305e-01,6.367544649048575423e-01,6.472877929759544013e-01,6.575290857984401605e-01,6.674843670300022458e-01,6.771600159571020683e-01,6.865624549299965684e-01,6.956983722686806981e-01,7.045743865461490119e-01,7.131972668544932503e-01,7.215737333613151394e-01,7.297105008060997822e-01,7.376142442938832255e-01,7.452915747812394187e-01,7.527489936216635869e-01,7.599930380957418130e-01,7.670299371842381753e-01,7.738659324887910973e-01,7.805071289405338675e-01,7.869594640719672629e-01,7.932287609859268729e-01,7.993206932739874704e-01
2.413793103448276176e-02,1.802902379605766589e-02,2.593168968639252003e-02,3.516289280054374355e-02,4.566130587072563668e-02,5.735886892320152253e-02,7.018183889337566150e-02,8.405187353944797157e-02,9.888713095820655941e-02,1.146033504909093892e-01,1.311149007309241610e-01,1.483357658374212518e-01,1.661804604364528481e-01,1.845648589224948288e-01,2.034069278961782856e-01,2.226273735666390585e-01,2.421501481122234067e-01,2.619029123305294249e-01,2.818173592258866877e-01,3.018294636839993217e-01,3.218796393465406247e-01,3.419128497929940780e-01,3.618785805961822755e-01,3.817308432215682501e-01,4.014280783836722821e-01,4.209330036148181131e-01,4.402124636536086655e-01,4.592372447071904062e-01,4.779818558364138936e-01,4.964243084595277855e-01,5.145458877646725826e-01,5.323309127865269996e-01,5.497665087313795551e-01,5.668423705642224864e-01,5.835505390475719256e-01,5.998851909663670545e-01,6.158424369516534158e-01,6.314200619457599473e-01,6.466174669371377304e-01,6.614353709443411278e-01,6.758757313016485746e-01,6.899415359828678929e-01,7.036367084315990894e-01,7.169659766680980262e-01,7.299347290719160330e-01,7.425489450807127856e-01,7.548150802353739142e-01,7.667399878913843114e-01,7.783308307857214059e-01,7.895950628437209406e-01,8.005402655294220349e-01,8.111742010975905304e-01,8.215046983061377039e-01,8.315396734513592625e-01,8.412869867192881435e-01,8.507545217820918770e-01,8.599500979266664347e-01,8.688814631482301154e-01,8.775562700908665636e-01,8.859820570061094358e-01,8.941662362688083121e-01,9.021161235127370670e-01,9.098387240218837047e-01,9.173411299906167882e-01,9.246301045554192743e-01,9.317122915429973951e-01
2.758620689655172722e-02,2.060576884598955272e-02,2.963786566867085068e-02,4.018834461017274651e-02,5.218710178094752850e-02,6.555633734085530850e-02,8.021175325408988477e-02,9.606379454306265830e-02,1.130189024825863919e-01,1.309807523674996754e-01,1.498514468242517217e-01,1.695326462800868517e-01,1.899266107472098453e-01,2.109371514488442290e-01,2.324704653359853379e-01,2.544358626716402560e-01,2.767463788608377495e-01,2.993192700970835896e-01,3.220763998358486258e-01,3.449445229422662962e-01,3.678554723979197694e-01,3.907462598679992682e-01,4.135590950379033903e-01,4.362413521521286697e-01,4.587454661599920658e-01,4.810287706440759536e-01,5.030533140018513816e-01,5.247856796042249528e-01,5.461966831930236133e-01,5.672611752118120743e-01,5.879577486398952502e-01,6.082684660583981273e-01,6.281786117176912931e-01,6.476764113573438841e-01,6.667527953507664806e-01,6.854011173847242011e-01,7.036169451687396270e-01,7.213978274506673838e-01,7.387430771065233159e-01,7.556535785213868150e-01,7.721315997732893788e-01,7.881806186583455442e-01,8.038051951301037334e-01,8.190107482147606088e-01,8.338035148409527197e-01,8.481903892884363749e-01,8.621788004625465796e-01,8.757766420100209226e-01,8.889921686798418765e-01,9.018339233765541030e-01,9.143106602761240653e-01,9.264312968306706031e-01,9.382048411770029794e-01,9.496403555439153488e-01,9.607469103967760660e-01,9.715335522119155076e-01,9.820092604355810106e-01,9.921829320670148000e-01,1.002063354265919859e+00,1.011659179272465403e+00,1.020978917220768611e+00,1.030030914789522578e+00,1.038823347806480335e+00,1.047364210089748671e+00,1.055661310341787340e+00,1.063722262041119748e+00
